entity_id,state,last_changed
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 42 02 29 5C 01 0C 08 0D 2C,2025-12-08T13:50:59.917Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 41 02 29 5C 01 0C 08 0D 2C,2025-12-08T13:51:09.917Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 42 02 29 5C 01 0C 08 0D 2C,2025-12-08T13:51:14.929Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 41 02 29 5C 01 0C 08 0D 2C,2025-12-08T13:51:19.947Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 42 02 29 5C 01 0C 08 0D 2D,2025-12-08T13:51:24.965Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 41 02 29 5C 01 0C 08 0D 2D,2025-12-08T13:51:29.933Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 41 02 29 5D 01 0C 08 0D 2D,2025-12-08T13:51:39.937Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 41 02 29 5C 01 0C 08 0D 2D,2025-12-08T13:51:45.241Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 42 02 29 5C 01 0C 08 0D 2D,2025-12-08T13:51:49.959Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 41 02 2A 5C 01 0C 08 0D 2D,2025-12-08T13:51:54.973Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 41 02 29 5C 01 0C 08 0D 2D,2025-12-08T13:52:06.234Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 41 02 2A 5C 01 0C 08 0D 2D,2025-12-08T13:52:19.971Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 41 02 2A 5C 01 0C 08 0D 2E,2025-12-08T13:52:24.973Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 41 02 29 5C 01 0C 08 0D 2E,2025-12-08T13:52:29.990Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 41 02 2A 5C 01 0C 08 0D 2E,2025-12-08T13:52:35.013Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 41 02 29 5C 01 0C 08 0D 2E,2025-12-08T13:52:40.035Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 41 02 2A 5C 01 0C 08 0D 2E,2025-12-08T13:52:45.248Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 41 02 29 5C 01 0C 08 0D 2E,2025-12-08T13:52:49.980Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 41 02 2A 5C 01 0C 08 0D 2E,2025-12-08T13:53:00.002Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 41 02 29 5C 01 0C 08 0D 2E,2025-12-08T13:53:14.995Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 40 02 29 5C 01 0C 08 0D 2E,2025-12-08T13:53:20.002Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 41 02 2A 5C 01 0C 08 0D 2E,2025-12-08T13:53:24.997Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 40 02 2A 5C 01 0C 08 0D 2F,2025-12-08T13:53:30.006Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 40 02 29 5C 01 0C 08 0D 2F,2025-12-08T13:54:05.033Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 40 02 2A 5C 01 0C 08 0D 2F,2025-12-08T13:54:10.037Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 41 02 2A 5C 01 0C 08 0D 30,2025-12-08T13:54:26.224Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 40 02 29 5C 01 0C 08 0D 30,2025-12-08T13:54:35.227Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 40 02 2A 5C 01 0C 08 0D 30,2025-12-08T13:54:40.557Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 40 02 29 5C 01 0C 08 0D 30,2025-12-08T13:54:50.086Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 40 02 2A 5C 01 0C 08 0D 30,2025-12-08T13:55:00.113Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 40 02 29 5C 01 0C 08 0D 30,2025-12-08T13:55:05.144Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 41 02 2A 5C 01 0C 08 0D 30,2025-12-08T13:55:10.092Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 40 02 2A 5C 01 0C 08 0D 30,2025-12-08T13:55:15.089Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 3F 02 2A 5C 01 0C 08 0D 30,2025-12-08T13:55:20.097Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 40 02 2A 5C 01 0C 08 0D 31,2025-12-08T13:55:25.106Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 40 02 2A 41 01 0C 08 0D 31,2025-12-08T13:55:40.096Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 40 02 2A 3F 01 0C 08 0D 31,2025-12-08T13:55:45.102Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 40 02 2B 47 01 0C 08 0D 31,2025-12-08T13:55:50.103Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 41 02 2C 5B 01 0C 08 0D 31,2025-12-08T13:55:55.105Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 41 02 2C 58 01 0C 08 0D 31,2025-12-08T13:56:00.119Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 41 02 2A 5C 01 0C 08 0D 31,2025-12-08T13:56:05.141Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 41 02 29 59 01 0C 08 0D 31,2025-12-08T13:56:10.159Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 40 02 29 59 01 0C 08 0D 31,2025-12-08T13:56:15.111Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 40 02 28 59 01 0C 08 0D 31,2025-12-08T13:56:20.115Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 40 02 28 5C 01 0C 08 0D 32,2025-12-08T13:56:25.116Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 40 02 28 5A 01 0C 08 0D 32,2025-12-08T13:56:35.140Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 3F 02 28 5B 01 0C 08 0D 32,2025-12-08T13:56:40.157Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 40 02 28 5B 01 0C 08 0D 32,2025-12-08T13:56:45.175Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 40 02 28 5A 01 0C 08 0D 32,2025-12-08T13:57:05.144Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 40 02 28 5B 01 0C 08 0D 32,2025-12-08T13:57:15.178Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 40 02 28 59 01 0C 08 0D 33,2025-12-08T13:57:25.150Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 3F 02 28 59 01 0C 08 0D 33,2025-12-08T13:57:30.151Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 3F 02 28 5C 01 0C 08 0D 33,2025-12-08T13:57:35.162Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 3E 02 28 5B 01 0C 08 0D 33,2025-12-08T13:57:45.183Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 3F 02 28 5B 01 0C 08 0D 33,2025-12-08T13:57:50.201Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 3E 02 28 5B 01 0C 08 0D 33,2025-12-08T13:57:55.217Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 3E 02 28 5A 01 0C 08 0D 33,2025-12-08T13:58:00.235Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 3E 02 28 58 01 0C 08 0D 33,2025-12-08T13:58:05.185Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 3D 02 27 58 01 0C 08 0D 33,2025-12-08T13:58:10.186Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 3D 02 27 5A 01 0C 08 0D 33,2025-12-08T13:58:15.191Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 3C 02 28 59 01 0C 08 0D 33,2025-12-08T13:58:20.204Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 3C 02 28 59 01 0C 08 0D 34,2025-12-08T13:58:25.221Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 3B 02 27 59 01 0C 08 0D 34,2025-12-08T13:58:30.239Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 3A 02 27 58 01 0C 08 0D 34,2025-12-08T13:58:40.213Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 3A 02 28 5D 01 0C 08 0D 34,2025-12-08T13:58:50.218Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 39 02 27 5D 01 0C 08 0D 34,2025-12-08T13:58:55.226Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 38 02 27 5D 01 0C 08 0D 34,2025-12-08T13:59:00.242Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 37 02 27 5E 01 0C 08 0D 34,2025-12-08T13:59:10.278Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 37 02 27 5D 01 0C 08 0D 34,2025-12-08T13:59:15.239Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 36 02 27 5E 01 0C 08 0D 34,2025-12-08T13:59:20.246Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 35 02 28 5D 01 0C 08 0D 35,2025-12-08T13:59:25.245Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 35 02 28 5E 01 0C 08 0D 35,2025-12-08T13:59:30.251Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 34 02 27 5D 01 0C 08 0D 35,2025-12-08T13:59:35.264Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 34 02 28 5D 01 0C 08 0D 35,2025-12-08T13:59:40.282Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 33 02 27 5D 01 0C 08 0D 35,2025-12-08T13:59:45.299Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 32 02 28 5E 01 0C 08 0D 35,2025-12-08T13:59:55.260Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 31 02 28 5D 01 0C 08 0D 35,2025-12-08T14:00:00.274Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 30 02 28 5D 01 0C 08 0D 35,2025-12-08T14:00:05.269Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 2F 02 28 5D 01 0C 08 0D 35,2025-12-08T14:00:10.286Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 2E 02 28 5D 01 0C 08 0D 35,2025-12-08T14:00:20.321Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 2D 02 28 5D 01 0C 08 0D 36,2025-12-08T14:00:25.281Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 2B 02 28 5D 01 0C 08 0D 36,2025-12-08T14:00:35.291Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 2A 02 28 5D 01 0C 08 0D 36,2025-12-08T14:00:45.308Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 29 02 28 5D 01 0C 08 0D 36,2025-12-08T14:00:50.325Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 28 02 28 5D 01 0C 08 0D 36,2025-12-08T14:00:55.342Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 29 02 28 5D 01 0C 08 0D 36,2025-12-08T14:01:00.359Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 27 02 28 5D 01 0C 08 0D 36,2025-12-08T14:01:05.310Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 25 02 28 5D 01 0C 08 0D 36,2025-12-08T14:01:15.316Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 24 02 28 5C 01 0C 08 0D 37,2025-12-08T14:01:30.363Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 23 02 28 5C 01 0C 08 0D 37,2025-12-08T14:01:35.323Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 22 02 28 5B 01 0C 08 0D 37,2025-12-08T14:01:40.326Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 21 02 28 5A 01 0C 08 0D 37,2025-12-08T14:01:45.328Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 20 02 28 5A 01 0C 08 0D 37,2025-12-08T14:01:50.337Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 1F 02 29 59 01 0C 08 0D 37,2025-12-08T14:02:00.367Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 1E 02 29 55 01 0C 08 0D 37,2025-12-08T14:02:05.336Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 1D 02 29 5A 01 0C 08 0D 37,2025-12-08T14:02:10.350Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 1D 02 29 57 01 0C 08 0D 37,2025-12-08T14:02:15.341Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 1B 02 29 59 01 0C 08 0D 37,2025-12-08T14:02:20.344Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 1B 02 29 5A 01 0C 08 0D 38,2025-12-08T14:02:25.364Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 1A 02 29 58 01 0C 08 0D 38,2025-12-08T14:02:30.372Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 19 02 29 5A 01 0C 08 0D 38,2025-12-08T14:02:40.359Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 18 02 29 5C 01 0C 08 0D 38,2025-12-08T14:02:45.371Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 17 02 29 5C 01 0C 08 0D 38,2025-12-08T14:02:50.357Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 17 02 29 5B 01 0C 08 0D 38,2025-12-08T14:02:55.362Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 16 02 29 5C 01 0C 08 0D 38,2025-12-08T14:03:00.383Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 15 02 2A 5C 01 0C 08 0D 38,2025-12-08T14:03:05.401Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 14 02 2A 5C 01 0C 08 0D 38,2025-12-08T14:03:10.732Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 14 02 2A 5B 01 0C 08 0D 38,2025-12-08T14:03:15.369Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 13 02 2A 5C 01 0C 08 0D 38,2025-12-08T14:03:20.372Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 12 02 2A 5C 01 0C 08 0D 39,2025-12-08T14:03:25.380Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 11 02 2A 5B 01 0C 08 0D 39,2025-12-08T14:03:30.384Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 10 02 2A 5C 01 0C 08 0D 39,2025-12-08T14:03:35.397Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 0F 02 2A 5B 01 0C 08 0D 39,2025-12-08T14:03:40.419Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 0F 02 2A 5C 01 0C 08 0D 39,2025-12-08T14:03:45.430Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 0E 02 2A 5C 01 0C 08 0D 39,2025-12-08T14:03:50.390Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 0D 02 2A 5C 01 0C 08 0D 39,2025-12-08T14:04:00.396Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 0B 02 2A 5B 01 0C 08 0D 39,2025-12-08T14:04:05.426Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 0A 02 2A 5B 01 0C 08 0D 39,2025-12-08T14:04:15.434Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 09 02 2A 5C 01 0C 08 0D 39,2025-12-08T14:04:20.463Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 09 02 2A 5B 01 0C 08 0D 3A,2025-12-08T14:04:25.415Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 08 02 2B 5B 01 0C 08 0D 3A,2025-12-08T14:04:30.437Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 07 02 2A 5A 01 0C 08 0D 3A,2025-12-08T14:04:35.422Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 06 02 2B 5A 01 0C 08 0D 3A,2025-12-08T14:04:40.426Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 05 02 2B 59 01 0C 08 0D 3A,2025-12-08T14:04:50.466Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 05 02 2B 58 01 0C 08 0D 3A,2025-12-08T14:04:55.489Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 04 02 2B 58 01 0C 08 0D 3A,2025-12-08T14:05:00.494Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 03 02 2B 5A 01 0C 08 0D 3A,2025-12-08T14:05:05.459Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 02 02 2B 59 01 0C 08 0D 3A,2025-12-08T14:05:10.444Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 02 02 2B 5A 01 0C 08 0D 3A,2025-12-08T14:05:15.459Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 01 02 2C 5A 01 0C 08 0D 3A,2025-12-08T14:05:20.479Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 00 02 2C 5A 01 0C 08 0D 3B,2025-12-08T14:05:25.493Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 00 02 2C 59 01 0C 08 0D 3B,2025-12-08T14:05:30.510Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 FF 01 2C 5A 01 0C 08 0D 3B,2025-12-08T14:05:35.522Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 FE 01 2C 5A 01 0C 08 0D 3B,2025-12-08T14:05:40.540Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 FD 01 2C 5A 01 0C 08 0D 3B,2025-12-08T14:05:45.472Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 FC 01 2C 5B 01 0C 08 0D 3B,2025-12-08T14:05:50.480Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 FB 01 2C 5A 01 0C 08 0D 3B,2025-12-08T14:05:55.490Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 FC 01 2C 5A 01 0C 08 0D 3B,2025-12-08T14:06:00.500Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 FA 01 2C 5B 01 0C 08 0D 3B,2025-12-08T14:06:05.517Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 F9 01 2C 5B 01 0C 08 0D 3B,2025-12-08T14:06:10.536Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 F9 01 2D 5B 01 0C 08 0D 3B,2025-12-08T14:06:20.511Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 F7 01 2D 5B 01 0C 08 0E 00,2025-12-08T14:06:25.510Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 F6 01 2D 5C 01 0C 08 0E 00,2025-12-08T14:06:30.513Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 F6 01 2D 5B 01 0C 08 0E 00,2025-12-08T14:06:35.736Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 F5 01 2D 5B 01 0C 08 0E 00,2025-12-08T14:06:45.556Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 F4 01 2D 5B 01 0C 08 0E 00,2025-12-08T14:06:50.521Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 F3 01 2D 5A 01 0C 08 0E 00,2025-12-08T14:07:00.526Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 F2 01 2E 5A 01 0C 08 0E 00,2025-12-08T14:07:05.533Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 F2 01 2E 59 01 0C 08 0E 00,2025-12-08T14:07:10.542Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 F1 01 2E 58 01 0C 08 0E 00,2025-12-08T14:07:15.560Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 F0 01 2E 59 01 0C 08 0E 01,2025-12-08T14:07:25.595Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 EE 01 2E 59 01 0C 08 0E 01,2025-12-08T14:07:30.552Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 EE 01 2E 5A 01 0C 08 0E 01,2025-12-08T14:07:35.556Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 ED 01 2E 5A 01 0C 08 0E 01,2025-12-08T14:07:40.559Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 EC 01 2E 5A 01 0C 08 0E 01,2025-12-08T14:07:50.581Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 EB 01 2E 5A 01 0C 08 0E 01,2025-12-08T14:07:55.599Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 EA 01 2E 5A 01 0C 08 0E 01,2025-12-08T14:08:05.573Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 E9 01 2E 59 01 0C 08 0E 01,2025-12-08T14:08:15.576Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 E9 01 2E 5A 01 0C 08 0E 01,2025-12-08T14:08:20.585Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 E8 01 2F 5A 01 0C 08 0E 02,2025-12-08T14:08:25.602Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 E7 01 2F 5A 01 0C 08 0E 02,2025-12-08T14:08:30.620Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 E7 01 2F 5B 01 0C 08 0E 02,2025-12-08T14:08:35.639Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 E6 01 2F 5B 01 0C 08 0E 02,2025-12-08T14:08:40.593Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 E5 01 2F 5B 01 0C 08 0E 02,2025-12-08T14:08:45.595Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 E4 01 2F 5C 01 0C 08 0E 02,2025-12-08T14:08:55.607Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 E3 01 2F 5B 01 0C 08 0E 02,2025-12-08T14:09:00.623Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 E4 01 2F 5B 01 0C 08 0E 02,2025-12-08T14:09:05.641Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 E3 01 2F 5C 01 0C 08 0E 02,2025-12-08T14:09:10.605Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 E2 01 2F 5B 01 0C 08 0E 02,2025-12-08T14:09:15.614Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 E1 01 2F 5B 01 0C 08 0E 03,2025-12-08T14:09:25.619Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 E0 01 2F 5C 01 0C 08 0E 03,2025-12-08T14:09:30.628Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 E0 01 30 5B 01 0C 08 0E 03,2025-12-08T14:09:35.645Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 DF 01 30 5B 01 0C 08 0E 03,2025-12-08T14:09:45.625Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 DF 01 30 5C 01 0C 08 0E 03,2025-12-08T14:09:50.620Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 DE 01 30 5C 01 0C 08 0E 03,2025-12-08T14:09:55.623Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 DD 01 30 5B 01 0C 08 0E 03,2025-12-08T14:10:00.632Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 DD 01 30 5A 01 0C 08 0E 03,2025-12-08T14:10:05.649Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 DD 01 30 5B 01 0C 08 0E 03,2025-12-08T14:10:10.667Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 DB 01 30 5B 01 0C 08 0E 03,2025-12-08T14:10:15.684Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 DB 01 30 5C 01 0C 08 0E 03,2025-12-08T14:10:20.640Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 DB 01 30 5C 01 0C 08 0E 04,2025-12-08T14:10:25.639Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 DA 01 31 5B 01 0C 08 0E 04,2025-12-08T14:10:30.644Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 D9 01 31 5B 01 0C 08 0E 04,2025-12-08T14:10:40.670Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 D8 01 31 5B 01 0C 08 0E 04,2025-12-08T14:10:55.661Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 D7 01 31 5B 01 0C 08 0E 04,2025-12-08T14:11:00.665Z
sensor.cozytime_bridge_cozytime_raw_packet,CE CD 6C CE 00 D6 01 31 5B 01 0C 08 0E 04,2025-12-08T14:11:15.692Z
